code,code_description,code_type,ccs
0RRK0J7,Replace L Shoulder Jt w Synth Sub - Glenoid - Open,ICD10_PROC,ccs154
0RRK0JZ,Replacement of L Shoulder Jt with Synth Sub - Open Approach,ICD10_PROC,ccs154
0RRK0KZ,Replacement of L Shoulder Jt with Nonaut Sub - Open Approach,ICD10_PROC,ccs154
0RRL07Z,Replacement of R Elbow Jt with Autol Sub - Open Approach,ICD10_PROC,ccs154
0RRL0JZ,Replacement of R Elbow Jt with Synth Sub - Open Approach,ICD10_PROC,ccs154
0RRL0KZ,Replacement of R Elbow Jt with Nonaut Sub - Open Approach,ICD10_PROC,ccs154
0RRM07Z,Replacement of L Elbow Jt with Autol Sub - Open Approach,ICD10_PROC,ccs154
0RRM0JZ,Replacement of L Elbow Jt with Synth Sub - Open Approach,ICD10_PROC,ccs154
0RRM0KZ,Replacement of L Elbow Jt with Nonaut Sub - Open Approach,ICD10_PROC,ccs154
0RRN07Z,Replacement of R Wrist Jt with Autol Sub - Open Approach,ICD10_PROC,ccs154
0RRN0JZ,Replacement of R Wrist Jt with Synth Sub - Open Approach,ICD10_PROC,ccs154
0RRN0KZ,Replacement of R Wrist Jt with Nonaut Sub - Open Approach,ICD10_PROC,ccs154
0RRP07Z,Replacement of L Wrist Jt with Autol Sub - Open Approach,ICD10_PROC,ccs154
0RRP0JZ,Replacement of L Wrist Jt with Synth Sub - Open Approach,ICD10_PROC,ccs154
0RRP0KZ,Replacement of L Wrist Jt with Nonaut Sub - Open Approach,ICD10_PROC,ccs154
0RRQ07Z,Replacement of R Carpal Jt with Autol Sub - Open Approach,ICD10_PROC,ccs154
0RRQ0JZ,Replacement of R Carpal Jt with Synth Sub - Open Approach,ICD10_PROC,ccs154
0RRQ0KZ,Replacement of R Carpal Jt with Nonaut Sub - Open Approach,ICD10_PROC,ccs154
0RRR07Z,Replacement of L Carpal Jt with Autol Sub - Open Approach,ICD10_PROC,ccs154
0RRR0JZ,Replacement of L Carpal Jt with Synth Sub - Open Approach,ICD10_PROC,ccs154
0RRR0KZ,Replacement of L Carpal Jt with Nonaut Sub - Open Approach,ICD10_PROC,ccs154
0RRS07Z,Replace of R Metacarpocarp Jt with Autol Sub - Open Approach,ICD10_PROC,ccs154
0RRS0JZ,Replace of R Metacarpocarp Jt with Synth Sub - Open Approach,ICD10_PROC,ccs154
0RRS0KZ,Replace of R Metacarpocarp Jt with Nonaut Sub - Open Approach,ICD10_PROC,ccs154
0RRT07Z,Replace of L Metacarpocarp Jt with Autol Sub - Open Approach,ICD10_PROC,ccs154
0RRT0JZ,Replace of L Metacarpocarp Jt with Synth Sub - Open Approach,ICD10_PROC,ccs154
0RRT0KZ,Replace of L Metacarpocarp Jt with Nonaut Sub - Open Approach,ICD10_PROC,ccs154
0RRU07Z,Replace of R Metacarpophal Jt with Autol Sub - Open Approach,ICD10_PROC,ccs154
0RRU0JZ,Replace of R Metacarpophal Jt with Synth Sub - Open Approach,ICD10_PROC,ccs154
0RRU0KZ,Replace of R Metacarpophal Jt with Nonaut Sub - Open Approach,ICD10_PROC,ccs154
0RRV07Z,Replace of L Metacarpophal Jt with Autol Sub - Open Approach,ICD10_PROC,ccs154
0RRV0JZ,Replace of L Metacarpophal Jt with Synth Sub - Open Approach,ICD10_PROC,ccs154
0RRV0KZ,Replace of L Metacarpophal Jt with Nonaut Sub - Open Approach,ICD10_PROC,ccs154
0RRW07Z,Replace of R Finger Phalanx Jt with Autol Sub - Open Approach,ICD10_PROC,ccs154
0RRW0JZ,Replace of R Finger Phalanx Jt with Synth Sub - Open Approach,ICD10_PROC,ccs154
0RRW0KZ,Replace R Finger Phalanx Jt w Nonaut Sub - Open,ICD10_PROC,ccs154
0RRX07Z,Replace of L Finger Phalanx Jt with Autol Sub - Open Approach,ICD10_PROC,ccs154
0RRX0JZ,Replace of L Finger Phalanx Jt with Synth Sub - Open Approach,ICD10_PROC,ccs154
0RRX0KZ,Replace L Finger Phalanx Jt w Nonaut Sub - Open,ICD10_PROC,ccs154
0RU007Z,Supplement Occip Jt with Autol Sub - Open Approach,ICD10_PROC,ccs154
0RU00JZ,Supplement Occip Jt with Synth Sub - Open Approach,ICD10_PROC,ccs154
0RU00KZ,Supplement Occip Jt with Nonaut Sub - Open Approach,ICD10_PROC,ccs154
0RU037Z,Supplement Occip Jt with Autol Sub - Perc Approach,ICD10_PROC,ccs154
0RU03JZ,Supplement Occip Jt with Synth Sub - Perc Approach,ICD10_PROC,ccs154
0RU03KZ,Supplement Occip Jt with Nonaut Sub - Perc Approach,ICD10_PROC,ccs154
0RU047Z,Supplement Occip Jt with Autol Sub - Perc Endo Approach,ICD10_PROC,ccs154
0RU04JZ,Supplement Occip Jt with Synth Sub - Perc Endo Approach,ICD10_PROC,ccs154
0RU04KZ,Supplement Occip Jt with Nonaut Sub - Perc Endo Approach,ICD10_PROC,ccs154
0RU107Z,Supplement Cerv Jt with Autol Sub - Open Approach,ICD10_PROC,ccs154
0RU10JZ,Supplement Cerv Jt with Synth Sub - Open Approach,ICD10_PROC,ccs154
0RU10KZ,Supplement Cerv Jt with Nonaut Sub - Open Approach,ICD10_PROC,ccs154
0RU137Z,Supplement Cerv Jt with Autol Sub - Perc Approach,ICD10_PROC,ccs154
0RU13JZ,Supplement Cerv Jt with Synth Sub - Perc Approach,ICD10_PROC,ccs154
0RU13KZ,Supplement Cerv Jt with Nonaut Sub - Perc Approach,ICD10_PROC,ccs154
0RU147Z,Supplement Cerv Jt with Autol Sub - Perc Endo Approach,ICD10_PROC,ccs154
0RU14JZ,Supplement Cerv Jt with Synth Sub - Perc Endo Approach,ICD10_PROC,ccs154
0RU14KZ,Supplement Cerv Jt with Nonaut Sub - Perc Endo Approach,ICD10_PROC,ccs154
0RU307Z,Supplement Cerv Disc with Autol Sub - Open Approach,ICD10_PROC,ccs154
0RU30JZ,Supplement Cerv Disc with Synth Sub - Open Approach,ICD10_PROC,ccs154
0RU30KZ,Supplement Cerv Disc with Nonaut Sub - Open Approach,ICD10_PROC,ccs154
0RU337Z,Supplement Cerv Disc with Autol Sub - Perc Approach,ICD10_PROC,ccs154
0RU33JZ,Supplement Cerv Disc with Synth Sub - Perc Approach,ICD10_PROC,ccs154
0RU33KZ,Supplement Cerv Disc with Nonaut Sub - Perc Approach,ICD10_PROC,ccs154
0RU347Z,Supplement Cerv Disc with Autol Sub - Perc Endo Approach,ICD10_PROC,ccs154
0RU34JZ,Supplement Cerv Disc with Synth Sub - Perc Endo Approach,ICD10_PROC,ccs154
0RU34KZ,Supplement Cerv Disc with Nonaut Sub - Perc Endo Approach,ICD10_PROC,ccs154
0RU407Z,Supplement C-thor Jt with Autol Sub - Open Approach,ICD10_PROC,ccs154
0RU40JZ,Supplement C-thor Jt with Synth Sub - Open Approach,ICD10_PROC,ccs154
0RU40KZ,Supplement C-thor Jt with Nonaut Sub - Open Approach,ICD10_PROC,ccs154
0RU437Z,Supplement C-thor Jt with Autol Sub - Perc Approach,ICD10_PROC,ccs154
0RU43JZ,Supplement C-thor Jt with Synth Sub - Perc Approach,ICD10_PROC,ccs154
0RU43KZ,Supplement C-thor Jt with Nonaut Sub - Perc Approach,ICD10_PROC,ccs154
0RU447Z,Supplement C-thor Jt with Autol Sub - Perc Endo Approach,ICD10_PROC,ccs154
0RU44JZ,Supplement C-thor Jt with Synth Sub - Perc Endo Approach,ICD10_PROC,ccs154
0RU44KZ,Supplement C-thor Jt with Nonaut Sub - Perc Endo Approach,ICD10_PROC,ccs154
0RU507Z,Supplement C-thor Disc with Autol Sub - Open Approach,ICD10_PROC,ccs154
0RU50JZ,Supplement C-thor Disc with Synth Sub - Open Approach,ICD10_PROC,ccs154
0RU50KZ,Supplement C-thor Disc with Nonaut Sub - Open Approach,ICD10_PROC,ccs154
0RU537Z,Supplement C-thor Disc with Autol Sub - Perc Approach,ICD10_PROC,ccs154
0RU53JZ,Supplement C-thor Disc with Synth Sub - Perc Approach,ICD10_PROC,ccs154
0RU53KZ,Supplement C-thor Disc with Nonaut Sub - Perc Approach,ICD10_PROC,ccs154
0RU547Z,Supplement C-thor Disc with Autol Sub - Perc Endo Approach,ICD10_PROC,ccs154
0RU54JZ,Supplement C-thor Disc with Synth Sub - Perc Endo Approach,ICD10_PROC,ccs154
0RU54KZ,Supplement C-thor Disc with Nonaut Sub - Perc Endo Approach,ICD10_PROC,ccs154
0RU607Z,Supplement Thor Jt with Autol Sub - Open Approach,ICD10_PROC,ccs154
0RU60JZ,Supplement Thor Jt with Synth Sub - Open Approach,ICD10_PROC,ccs154
0RU60KZ,Supplement Thor Jt with Nonaut Sub - Open Approach,ICD10_PROC,ccs154
0RU637Z,Supplement Thor Jt with Autol Sub - Perc Approach,ICD10_PROC,ccs154
0RU63JZ,Supplement Thor Jt with Synth Sub - Perc Approach,ICD10_PROC,ccs154
0RU63KZ,Supplement Thor Jt with Nonaut Sub - Perc Approach,ICD10_PROC,ccs154
0RU647Z,Supplement Thor Jt with Autol Sub - Perc Endo Approach,ICD10_PROC,ccs154
0RU64JZ,Supplement Thor Jt with Synth Sub - Perc Endo Approach,ICD10_PROC,ccs154
0RU64KZ,Supplement Thor Jt with Nonaut Sub - Perc Endo Approach,ICD10_PROC,ccs154
0RU907Z,Supplement Thor Disc with Autol Sub - Open Approach,ICD10_PROC,ccs154
0RU90JZ,Supplement Thor Disc with Synth Sub - Open Approach,ICD10_PROC,ccs154
0RU90KZ,Supplement Thor Disc with Nonaut Sub - Open Approach,ICD10_PROC,ccs154
0RU937Z,Supplement Thor Disc with Autol Sub - Perc Approach,ICD10_PROC,ccs154
0RU93JZ,Supplement Thor Disc with Synth Sub - Perc Approach,ICD10_PROC,ccs154
0RU93KZ,Supplement Thor Disc with Nonaut Sub - Perc Approach,ICD10_PROC,ccs154
0RU947Z,Supplement Thor Disc with Autol Sub - Perc Endo Approach,ICD10_PROC,ccs154
0RU94JZ,Supplement Thor Disc with Synth Sub - Perc Endo Approach,ICD10_PROC,ccs154
0RU94KZ,Supplement Thor Disc with Nonaut Sub - Perc Endo Approach,ICD10_PROC,ccs154
0RUA07Z,Supplement T-lum Jt with Autol Sub - Open Approach,ICD10_PROC,ccs154
0RUA0JZ,Supplement T-lum Jt with Synth Sub - Open Approach,ICD10_PROC,ccs154
0RUA0KZ,Supplement T-lum Jt with Nonaut Sub - Open Approach,ICD10_PROC,ccs154
0RUA37Z,Supplement T-lum Jt with Autol Sub - Perc Approach,ICD10_PROC,ccs154
0RUA3JZ,Supplement T-lum Jt with Synth Sub - Perc Approach,ICD10_PROC,ccs154
0RUA3KZ,Supplement T-lum Jt with Nonaut Sub - Perc Approach,ICD10_PROC,ccs154
0RUA47Z,Supplement T-lum Jt with Autol Sub - Perc Endo Approach,ICD10_PROC,ccs154
0RUA4JZ,Supplement T-lum Jt with Synth Sub - Perc Endo Approach,ICD10_PROC,ccs154
0RUA4KZ,Supplement T-lum Jt with Nonaut Sub - Perc Endo Approach,ICD10_PROC,ccs154
0RUB07Z,Supplement T-lum Disc with Autol Sub - Open Approach,ICD10_PROC,ccs154
0RUB0JZ,Supplement T-lum Disc with Synth Sub - Open Approach,ICD10_PROC,ccs154
0RUB0KZ,Supplement T-lum Disc with Nonaut Sub - Open Approach,ICD10_PROC,ccs154
0RUB37Z,Supplement T-lum Disc with Autol Sub - Perc Approach,ICD10_PROC,ccs154
0RUB3JZ,Supplement T-lum Disc with Synth Sub - Perc Approach,ICD10_PROC,ccs154
0RUB3KZ,Supplement T-lum Disc with Nonaut Sub - Perc Approach,ICD10_PROC,ccs154
0RUB47Z,Supplement T-lum Disc with Autol Sub - Perc Endo Approach,ICD10_PROC,ccs154
0RUB4JZ,Supplement T-lum Disc with Synth Sub - Perc Endo Approach,ICD10_PROC,ccs154
0RUB4KZ,Supplement T-lum Disc with Nonaut Sub - Perc Endo Approach,ICD10_PROC,ccs154
0RUC07Z,Supplement R Temporomandib Jt with Autol Sub - Open Approach,ICD10_PROC,ccs154
0RUC0JZ,Supplement R Temporomandib Jt with Synth Sub - Open Approach,ICD10_PROC,ccs154
0RUC0KZ,Supplement R Temporomandib Jt with Nonaut Sub - Open Approach,ICD10_PROC,ccs154
0RUC37Z,Supplement R Temporomandib Jt with Autol Sub - Perc Approach,ICD10_PROC,ccs154
0RUC3JZ,Supplement R Temporomandib Jt with Synth Sub - Perc Approach,ICD10_PROC,ccs154
0RUC3KZ,Supplement R Temporomandib Jt with Nonaut Sub - Perc Approach,ICD10_PROC,ccs154
0RUC47Z,Supplement R Temporomandib Jt w Autol Sub - Perc Endo,ICD10_PROC,ccs154
0RUC4JZ,Supplement R Temporomandib Jt w Synth Sub - Perc Endo,ICD10_PROC,ccs154
0RUC4KZ,Supplement R Temporomandib Jt w Nonaut Sub - Perc Endo,ICD10_PROC,ccs154
0RUD07Z,Supplement L Temporomandib Jt with Autol Sub - Open Approach,ICD10_PROC,ccs154
0RUD0JZ,Supplement L Temporomandib Jt with Synth Sub - Open Approach,ICD10_PROC,ccs154
0RUD0KZ,Supplement L Temporomandib Jt with Nonaut Sub - Open Approach,ICD10_PROC,ccs154
0RUD37Z,Supplement L Temporomandib Jt with Autol Sub - Perc Approach,ICD10_PROC,ccs154
0RUD3JZ,Supplement L Temporomandib Jt with Synth Sub - Perc Approach,ICD10_PROC,ccs154
0RUD3KZ,Supplement L Temporomandib Jt with Nonaut Sub - Perc Approach,ICD10_PROC,ccs154
0RUD47Z,Supplement L Temporomandib Jt w Autol Sub - Perc Endo,ICD10_PROC,ccs154
0RUD4JZ,Supplement L Temporomandib Jt w Synth Sub - Perc Endo,ICD10_PROC,ccs154
0RUD4KZ,Supplement L Temporomandib Jt w Nonaut Sub - Perc Endo,ICD10_PROC,ccs154
0RUE07Z,Supplement R Sternoclav Jt with Autol Sub - Open Approach,ICD10_PROC,ccs154
0RUE0JZ,Supplement R Sternoclav Jt with Synth Sub - Open Approach,ICD10_PROC,ccs154
0RUE0KZ,Supplement R Sternoclav Jt with Nonaut Sub - Open Approach,ICD10_PROC,ccs154
0RUE37Z,Supplement R Sternoclav Jt with Autol Sub - Perc Approach,ICD10_PROC,ccs154
0RUE3JZ,Supplement R Sternoclav Jt with Synth Sub - Perc Approach,ICD10_PROC,ccs154
0RUE3KZ,Supplement R Sternoclav Jt with Nonaut Sub - Perc Approach,ICD10_PROC,ccs154
0RUE47Z,Supplement R Sternoclav Jt w Autol Sub - Perc Endo,ICD10_PROC,ccs154
0RUE4JZ,Supplement R Sternoclav Jt w Synth Sub - Perc Endo,ICD10_PROC,ccs154
0RUE4KZ,Supplement R Sternoclav Jt w Nonaut Sub - Perc Endo,ICD10_PROC,ccs154
0RUF07Z,Supplement L Sternoclav Jt with Autol Sub - Open Approach,ICD10_PROC,ccs154
0RUF0JZ,Supplement L Sternoclav Jt with Synth Sub - Open Approach,ICD10_PROC,ccs154
0RUF0KZ,Supplement L Sternoclav Jt with Nonaut Sub - Open Approach,ICD10_PROC,ccs154
0RUF37Z,Supplement L Sternoclav Jt with Autol Sub - Perc Approach,ICD10_PROC,ccs154
0RUF3JZ,Supplement L Sternoclav Jt with Synth Sub - Perc Approach,ICD10_PROC,ccs154
0RUF3KZ,Supplement L Sternoclav Jt with Nonaut Sub - Perc Approach,ICD10_PROC,ccs154
0RUF47Z,Supplement L Sternoclav Jt w Autol Sub - Perc Endo,ICD10_PROC,ccs154
0RUF4JZ,Supplement L Sternoclav Jt w Synth Sub - Perc Endo,ICD10_PROC,ccs154
0RUF4KZ,Supplement L Sternoclav Jt w Nonaut Sub - Perc Endo,ICD10_PROC,ccs154
0RUG07Z,Supplement R Acromioclav Jt with Autol Sub - Open Approach,ICD10_PROC,ccs154
0RUG0JZ,Supplement R Acromioclav Jt with Synth Sub - Open Approach,ICD10_PROC,ccs154
0RUG0KZ,Supplement R Acromioclav Jt with Nonaut Sub - Open Approach,ICD10_PROC,ccs154
0RUG37Z,Supplement R Acromioclav Jt with Autol Sub - Perc Approach,ICD10_PROC,ccs154
0RUG3JZ,Supplement R Acromioclav Jt with Synth Sub - Perc Approach,ICD10_PROC,ccs154
0RUG3KZ,Supplement R Acromioclav Jt with Nonaut Sub - Perc Approach,ICD10_PROC,ccs154
0RUG47Z,Supplement R Acromioclav Jt w Autol Sub - Perc Endo,ICD10_PROC,ccs154
0RUG4JZ,Supplement R Acromioclav Jt w Synth Sub - Perc Endo,ICD10_PROC,ccs154
0RUG4KZ,Supplement R Acromioclav Jt w Nonaut Sub - Perc Endo,ICD10_PROC,ccs154
0RUH07Z,Supplement L Acromioclav Jt with Autol Sub - Open Approach,ICD10_PROC,ccs154
0RUH0JZ,Supplement L Acromioclav Jt with Synth Sub - Open Approach,ICD10_PROC,ccs154
0RUH0KZ,Supplement L Acromioclav Jt with Nonaut Sub - Open Approach,ICD10_PROC,ccs154
0RUH37Z,Supplement L Acromioclav Jt with Autol Sub - Perc Approach,ICD10_PROC,ccs154
0RUH3JZ,Supplement L Acromioclav Jt with Synth Sub - Perc Approach,ICD10_PROC,ccs154
0RUH3KZ,Supplement L Acromioclav Jt with Nonaut Sub - Perc Approach,ICD10_PROC,ccs154
0RUH47Z,Supplement L Acromioclav Jt w Autol Sub - Perc Endo,ICD10_PROC,ccs154
0RUH4JZ,Supplement L Acromioclav Jt w Synth Sub - Perc Endo,ICD10_PROC,ccs154
0RUH4KZ,Supplement L Acromioclav Jt w Nonaut Sub - Perc Endo,ICD10_PROC,ccs154
0RUJ07Z,Supplement R Shoulder Jt with Autol Sub - Open Approach,ICD10_PROC,ccs154
0RUJ0JZ,Supplement R Shoulder Jt with Synth Sub - Open Approach,ICD10_PROC,ccs154
0RUJ0KZ,Supplement R Shoulder Jt with Nonaut Sub - Open Approach,ICD10_PROC,ccs154
0RUJ37Z,Supplement R Shoulder Jt with Autol Sub - Perc Approach,ICD10_PROC,ccs154
0RUJ3JZ,Supplement R Shoulder Jt with Synth Sub - Perc Approach,ICD10_PROC,ccs154
0RUJ3KZ,Supplement R Shoulder Jt with Nonaut Sub - Perc Approach,ICD10_PROC,ccs154
0RUJ47Z,Supplement R Shoulder Jt with Autol Sub - Perc Endo Approach,ICD10_PROC,ccs154
0RUJ4JZ,Supplement R Shoulder Jt with Synth Sub - Perc Endo Approach,ICD10_PROC,ccs154
0RUJ4KZ,Supplement R Shoulder Jt with Nonaut Sub - Perc Endo Approach,ICD10_PROC,ccs154
0RUK07Z,Supplement Left Shoulder Joint with Autol Sub - Open Approach,ICD10_PROC,ccs154
0RUK0JZ,Supplement Left Shoulder Joint with Synth Sub - Open Approach,ICD10_PROC,ccs154
0RUK0KZ,Supplement L Shoulder Jt with Nonaut Sub - Open Approach,ICD10_PROC,ccs154
0RUK37Z,Supplement Left Shoulder Joint with Autol Sub - Perc Approach,ICD10_PROC,ccs154
0RUK3JZ,Supplement Left Shoulder Joint with Synth Sub - Perc Approach,ICD10_PROC,ccs154
0RUK3KZ,Supplement L Shoulder Jt with Nonaut Sub - Perc Approach,ICD10_PROC,ccs154
0RUK47Z,Supplement L Shoulder Jt with Autol Sub - Perc Endo Approach,ICD10_PROC,ccs154
0RUK4JZ,Supplement L Shoulder Jt with Synth Sub - Perc Endo Approach,ICD10_PROC,ccs154
0RUK4KZ,Supplement L Shoulder Jt with Nonaut Sub - Perc Endo Approach,ICD10_PROC,ccs154
0RUL07Z,Supplement Right Elbow Joint with Autol Sub - Open Approach,ICD10_PROC,ccs154
0RUL0JZ,Supplement Right Elbow Joint with Synth Sub - Open Approach,ICD10_PROC,ccs154
0RUL0KZ,Supplement Right Elbow Joint with Nonaut Sub - Open Approach,ICD10_PROC,ccs154
0RUL37Z,Supplement Right Elbow Joint with Autol Sub - Perc Approach,ICD10_PROC,ccs154
0RUL3JZ,Supplement Right Elbow Joint with Synth Sub - Perc Approach,ICD10_PROC,ccs154
0RUL3KZ,Supplement Right Elbow Joint with Nonaut Sub - Perc Approach,ICD10_PROC,ccs154
0RUL47Z,Supplement R Elbow Jt with Autol Sub - Perc Endo Approach,ICD10_PROC,ccs154
0RUL4JZ,Supplement R Elbow Jt with Synth Sub - Perc Endo Approach,ICD10_PROC,ccs154
0RUL4KZ,Supplement R Elbow Jt with Nonaut Sub - Perc Endo Approach,ICD10_PROC,ccs154
0RUM07Z,Supplement Left Elbow Joint with Autol Sub - Open Approach,ICD10_PROC,ccs154
0RUM0JZ,Supplement Left Elbow Joint with Synth Sub - Open Approach,ICD10_PROC,ccs154
0RUM0KZ,Supplement Left Elbow Joint with Nonaut Sub - Open Approach,ICD10_PROC,ccs154
0RUM37Z,Supplement Left Elbow Joint with Autol Sub - Perc Approach,ICD10_PROC,ccs154
0RUM3JZ,Supplement Left Elbow Joint with Synth Sub - Perc Approach,ICD10_PROC,ccs154
0RUM3KZ,Supplement Left Elbow Joint with Nonaut Sub - Perc Approach,ICD10_PROC,ccs154
0RUM47Z,Supplement L Elbow Jt with Autol Sub - Perc Endo Approach,ICD10_PROC,ccs154
0RUM4JZ,Supplement L Elbow Jt with Synth Sub - Perc Endo Approach,ICD10_PROC,ccs154
0RUM4KZ,Supplement L Elbow Jt with Nonaut Sub - Perc Endo Approach,ICD10_PROC,ccs154
0RUN07Z,Supplement Right Wrist Joint with Autol Sub - Open Approach,ICD10_PROC,ccs154
0RUN0JZ,Supplement Right Wrist Joint with Synth Sub - Open Approach,ICD10_PROC,ccs154
0RUN0KZ,Supplement Right Wrist Joint with Nonaut Sub - Open Approach,ICD10_PROC,ccs154
0RUN37Z,Supplement Right Wrist Joint with Autol Sub - Perc Approach,ICD10_PROC,ccs154
0RUN3JZ,Supplement Right Wrist Joint with Synth Sub - Perc Approach,ICD10_PROC,ccs154
0RUN3KZ,Supplement Right Wrist Joint with Nonaut Sub - Perc Approach,ICD10_PROC,ccs154
0RUN47Z,Supplement R Wrist Jt with Autol Sub - Perc Endo Approach,ICD10_PROC,ccs154
0RUN4JZ,Supplement R Wrist Jt with Synth Sub - Perc Endo Approach,ICD10_PROC,ccs154
0RUN4KZ,Supplement R Wrist Jt with Nonaut Sub - Perc Endo Approach,ICD10_PROC,ccs154
0RUP07Z,Supplement Left Wrist Joint with Autol Sub - Open Approach,ICD10_PROC,ccs154
0RUP0JZ,Supplement Left Wrist Joint with Synth Sub - Open Approach,ICD10_PROC,ccs154
0RUP0KZ,Supplement Left Wrist Joint with Nonaut Sub - Open Approach,ICD10_PROC,ccs154
