code,code_description,code_type,ccs
58554,"Laparoscopy, surgical, with vaginal hysterectomy, for uterus greater than 250 g; with removal of tube(s) and/or ovary(s)",CPT_HCPCS,ccs124
58570,"Laparoscopy, surgical, with total hysterectomy, for uterus 250 g or less;",CPT_HCPCS,ccs124
58571,"Laparoscopy, surgical, with total hysterectomy, for uterus 250 g or less; with removal of tube(s) and/or ovary(s)",CPT_HCPCS,ccs124
58572,"Laparoscopy, surgical, with total hysterectomy, for uterus greater than 250 g;",CPT_HCPCS,ccs124
58573,"Laparoscopy, surgical, with total hysterectomy, for uterus greater than 250 g; with removal of tube(s) and/or ovary(s)",CPT_HCPCS,ccs124
58951,"Resection (initial) of ovarian, tubal or primary peritoneal malignancy with bilateral salpingo-oophorectomy and omentectomy; with total abdominal hysterectomy, pelvic and limited para-aortic lymphadenectomy",CPT_HCPCS,ccs124
58953,"Bilateral salpingo-oophorectomy with omentectomy, total abdominal hysterectomy and radical dissection for debulking;",CPT_HCPCS,ccs124
58954,"Bilateral salpingo-oophorectomy with omentectomy, total abdominal hysterectomy and radical dissection for debulking; with pelvic lymphadenectomy and limited para-aortic lymphadenectomy",CPT_HCPCS,ccs124
58956,"Bilateral salpingo-oophorectomy with total omentectomy, total abdominal hysterectomy for malignancy",CPT_HCPCS,ccs124
59525,Subtotal or total hysterectomy after cesarean delivery (List separately in addition to code for primary procedure),CPT_HCPCS,ccs124
58575,"Hysterectomy, abdominal and vaginal",CPT_HCPCS,ccs124
742,Uterine And Adnexa Procedures For Non-Malignancy With Complication or Comorbidity (CC)/Major Complication or Comorbidity (MCC),MSDRG,ccs124
743,Uterine And Adnexa Procedures For Non-Malignancy Without Complication or Comorbidity (CC)/Major Complication or Comorbidity (MCC),MSDRG,ccs124
